PermitID,PROJNUM,ProjectID,PermitTypeLUID,PermitType,PermitNumber,PermitDescriptor,Remark
2247,20020860,6819,2,ODF,01-85633,,activity_type 1 & 3 & 4
2250,20020861,6820,2,ODF,971-02-85126,,
2251,20020861,6820,2,ODF,971-02-85125,,
2252,20020861,6820,2,ODF,971-02-85156,,
2253,20020866,6825,1,DSL,25296,GA,
2260,20020867,6826,2,ODF,553-37437,,
2255,20020867,6826,2,ODF,552-30554,,activity_type 3 & 4
2259,20020867,6826,2,ODF,553-37441,,
2258,20020867,6826,2,ODF,552-30523,,
2256,20020867,6826,2,ODF,552-30046,,activity_type 3 & 4
2254,20020867,6826,2,ODF,552-30531,,activity_type 3 & 4
2261,20020867,6826,2,ODF,553-37537,,
2264,20030002,6829,1,DSL,26607,GA,
2265,20030003,6830,1,DSL,25282,GA,activity_type 1 & 3
2266,20030003,6830,2,ODF,2003-781-50628,,activity_type 1 & 3
2269,20030004,6831,1,DSL,30684,GA,
2270,20030004,6831,2,ODF,2003-553-37413,,
2271,20030005,6832,1,DSL,25278,GA,
2272,20030006,6833,1,DSL,30073,GA,
2273,20030006,6833,2,ODF,2003-551-34365,,activity_type 1 & 3
2275,20030007,6834,1,DSL,30074,GA,
2277,20030007,6834,1,DSL,30749,GA,
2276,20030007,6834,2,ODF,2003-553-37325,,
2278,20030008,6835,1,DSL,30550,GA,activity_type 1 & 3
2279,20030008,6835,2,ODF,2003-553-37430,,
2281,20030009,6836,1,DSL,30240,GA,
2282,20030009,6836,2,ODF,2003-553-37326,,
2283,20030032,6859,1,DSL,25305,GA,
2284,20030034,6861,2,ODF,0374061442,,
2285,20030035,6862,2,ODF,0374026238,,
2286,20030036,6863,1,DSL,30339,GA,
2287,20030037,6864,1,DSL,30338,GA,
2288,20030038,6865,1,DSL,25223,GA,
2289,20030039,6866,1,DSL,25465,GA,
2290,20030040,6867,1,DSL,25464,GA,
2291,20030041,6868,1,DSL,25924,GA,
2292,20030042,6869,1,DSL,30637,GA,
2293,20030043,6870,1,DSL,Pending (ODFW waiver),,
2294,20030044,6871,1,DSL,30110,GA,
2295,20030045,6872,1,DSL,30108,GA,
2296,20030046,6873,1,DSL,30107,GA,
2297,20030047,6874,1,DSL,25510,GA,
2298,20030048,6875,1,DSL,25670,GA,
2299,20030049,6876,1,DSL,25222,GA,
2300,20030050,6877,1,DSL,30106,GA,
2301,20030051,6878,1,DSL,30112,GA,
2302,20030052,6879,1,DSL,30640,GA,
2303,20030053,6880,2,ODF,2001-740-61156 (74023177),,
2304,20030062,6889,2,ODF,2002-740-61385,,
2305,20030063,6890,2,ODF,2002-740-61054,,
2306,20030064,6891,2,ODF,2002-740-60114,,
2307,20030065,6892,2,ODF,2002-740-60839,,
2308,20030066,6893,2,ODF,2003-740-61342,,
2309,20030067,6894,2,ODF,2003-740-60697,,
2310,20030068,6895,2,ODF,2002-740-61224,,activity_type 3 & 4
2315,20030073,6900,2,ODF,2002-740-60149,,
2316,20030074,6901,2,ODF,2003-740-60114,,
2317,20030154,6981,2,ODF,02-552-30425,,
2318,20030155,6982,2,ODF,02-553-37464,,
2319,20030156,6983,2,ODF,02-551-34266,,
2320,20030156,6983,2,ODF,02-553-37248,,
2321,20030157,6984,2,ODF,02-553-37076,,
2323,20030158,6985,2,ODF,02-553-37459,,
2322,20030158,6985,2,ODF,02-553-37460,,
2324,20030159,6986,2,ODF,02-552-30558,,
2325,20030160,6987,2,ODF,02-553-37455,,activity_type 3 & 4
2327,20030161,6988,2,ODF,02-55337469,,
2328,20030161,6988,2,ODF,02-553-37469,,
2329,20030163,6990,2,ODF,03-551-34415,,
2330,20030163,6990,2,ODF,03-551-34431,,
2331,20030164,6991,2,ODF,03-553-37207,,
2332,20030165,6992,2,ODF,03-553-37271,,
2333,20030166,6993,2,ODF,03-553-37448,,
2334,20030167,6994,2,ODF,03-553-37449,,
2335,20030168,6995,2,ODF,03-553-37032,,
2336,20030169,6996,2,ODF,03-553-37053,,
2337,20030170,6997,2,ODF,03-553-37416,,
2338,20030171,6998,2,ODF,03-553-37364,,
2339,20030172,6999,2,ODF,03-553-37156,,
2340,20030173,7000,2,ODF,03-553-37182,,
2341,20030179,7006,1,DSL,26684,GA,
2342,20030191,7018,2,ODF,03-71031,,
2343,20030197,7024,1,DSL,23549,GA,
2344,20030203,7029,1,DSL,25636,NSP,
2345,20030204,7030,1,DSL,25637,GA,
2346,20030210,7036,2,ODF,03-34363,,activity_type 3 & 4
2348,20030211,7037,2,ODF,03-34352,,
2349,20030212,7038,2,ODF,03-34414,,activity_type 3 & 4
2350,20030212,7038,2,ODF,03-34376,,activity_type 3 & 4
2353,20030213,7039,2,ODF,03-34374,,activity_type 3 & 4
2355,20030214,7040,2,ODF,03-34353,,
2356,20030215,7041,2,ODF,03-34355,,activity_type 3 & 4
2358,20030216,7042,2,ODF,03-34354,,
2359,20030217,7043,2,ODF,03-34373,,
2360,20030217,7043,2,ODF,03-34372,,
2361,20030225,7051,2,ODF,2003-551-34335,,
2362,20030226,7052,2,ODF,2003-781-50022,,
2363,20030227,7053,2,ODF,2003-551-34415,,
2364,20030230,7056,2,ODF,03-771-55628,,
2365,20030231,7057,2,ODF,2003-771-55627,,
2366,20030234,7060,2,ODF,2003-553-37401,,
2367,20030235,7061,2,ODF,2003-552-30659,,
2368,20030236,7062,2,ODF,2003-532-25658,,
2369,20030237,7063,2,ODF,2003-532-25699,,
2370,20030238,7064,2,ODF,341-02-69,,activity_type 3 & 4
2372,20030239,7065,2,ODF,341-03-14,,
2373,20030240,7066,2,ODF,341-01-75,,
2374,20030241,7067,2,ODF,341-02-46,,
2376,20030242,7068,2,ODF,02-15078,,activity_type 3 & 4
2375,20030242,7068,2,ODF,02-15079,,activity_type 3 & 4
2379,20030243,7069,2,ODF,02-15078,,
2380,20030243,7069,2,ODF,02-15079,,
2382,20030244,7070,2,ODF,02-15079,,activity_type 1 & 3 & 4
2381,20030244,7070,2,ODF,02-15078,,activity_type 1 & 3 & 4
2388,20030245,7071,2,ODF,03-15058,,
2387,20030245,7071,2,ODF,03-15057,,
2389,20030246,7072,2,ODF,2003-521-11300,,
2390,20030247,7073,2,ODF,2002-521-11438,,
2391,20030248,7074,2,ODF,2003-521-11251,,activity_type 3 & 4
2393,20030249,7075,2,ODF,2003-521-11442,,
2394,20030250,7076,2,ODF,2003-521-11246,,
2395,20030251,7077,2,ODF,02-521-11261,,
2396,20030252,7078,2,ODF,03-521-11235,,
2397,20030253,7079,2,ODF,2003-521-11300,,
2399,20030254,7080,2,ODF,2003-521-11090,,activity_type 3 & 4
2398,20030254,7080,2,ODF,2003-521-07179,,activity_type 3 & 4
2402,20030255,7081,2,ODF,2001-521-06433,,activity_type 3 & 4
2403,20030255,7081,2,ODF,2001-521-11364,,activity_type 3 & 4
2406,20030256,7082,2,ODF,2002-521-11514,,
2407,20030257,7083,2,ODF,03-521-11275,,
2408,20030258,7084,2,ODF,03-521-11274,,
2409,20030259,7085,2,ODF,03-511-15169,,
2410,20030260,7086,2,ODF,03-521-11303,,
2411,20030261,7087,2,ODF,03-531-20102,,
2412,20030262,7088,2,ODF,02-521-11049,,
2413,20030263,7089,2,ODF,02-521-11368,,
2414,20030264,7090,2,ODF,03-521-11063,,
2415,20030265,7091,2,ODF,03-521-11260,,
2416,20030268,7094,2,ODF,03-531-20102,,
2417,20030269,7095,2,ODF,03-521-11223,,
2418,20030270,7096,2,ODF,03-521-11277,,
2419,20030271,7097,2,ODF,03-521-11276,,
2420,20030272,7098,2,ODF,01-521-11188,,
2421,20030273,7099,2,ODF,01-521-11006,,
2422,20030274,7100,2,ODF,2001-740-60212,,
2423,20030275,7101,2,ODF,2001-740-60212,,
2424,20030276,7102,2,ODF,2003-740-60298,,
2425,20030277,7103,2,ODF,2003-740-60273,,
2426,20030278,7104,2,ODF,2001-740-60212,,
2427,20030279,7105,2,ODF,2003-740-60387,,
2428,20030280,7106,2,ODF,2002-730-71087,,activity_type 3 & 4
2430,20030282,7108,2,ODF,2003-740-61107,,
2431,20030283,7109,2,ODF,2002-740-61456,,
2432,20030288,7114,2,ODF,03-152-86,,
2433,20030289,7115,2,ODF,341-03-25,,activity_type 1 & 4
2435,20030292,7118,1,DSL,25764,GA,
2436,20030293,7119,1,DSL,25378,GA,
2437,20030294,7120,2,ODF,02-15051,,
2438,20030295,7121,1,DSL,31332,,
2439,20030296,7122,2,ODF,2003-521-11194,,
2440,20030297,7123,1,DSL,31029,GA,
2441,20030298,7124,1,DSL,30840,GA,
2442,20030299,7125,1,DSL,30879,GA,
2443,20030299,7125,2,ODF,2003-511-15237,,
2444,20030300,7126,2,ODF,03-781-50528,,
2445,20030314,7140,2,ODF,02-154246,,
2446,20030315,7141,2,ODF,03-15086,,
2447,20030317,7143,1,DSL,30751,,permit number was originally reported as 200300392
2448,20030319,7145,1,DSL,25317,GA,
2449,20030322,7148,2,ODF,2003-532-25279,,
2450,20030324,7150,2,ODF,2003-532-25149,,
2451,20030325,7151,2,ODF,2003-532-25150,,
2452,20030327,7153,2,ODF,2003-531-20434,,
2453,20030329,7155,2,ODF,2003-532-25159,,
2454,20030330,7156,2,ODF,2003-532-25161,,
2455,20030361,7187,2,ODF,03-11171,,
2456,20030362,7188,2,ODF,03-11280,,activity_type 3 & 4
2458,20030363,7189,2,ODF,03-11338,,
2459,20030364,7190,2,ODF,03-11192,,
2460,20030365,7191,2,ODF,03-11197,,
2461,20030366,7192,2,ODF,03-11383,,activity_type 3 & 4
2463,20030367,7193,2,ODF,03-11218,,activity_type 3 & 4
2465,20030368,7194,2,ODF,03-11195,,activity_type 3 & 4
2467,20030369,7195,2,ODF,03-11306,,
2468,20030370,7196,2,ODF,03-11172,,
2469,20030371,7197,2,ODF,03-11205,,
2470,20030372,7198,2,ODF,03-11319,,
2471,20030373,7199,2,ODF,03-11071,,
2472,20030374,7200,2,ODF,03-11206,,
2473,20030375,7201,2,ODF,03-11086,,
2474,20030376,7202,2,ODF,03-11173,,
2475,20030377,7203,2,ODF,03-11351,,
2476,20030378,7204,2,ODF,03-11044,,
2477,20030379,7205,2,ODF,03-11143,,
2478,20030380,7206,2,ODF,03-11233,,activity_type 3 & 4
2480,20030381,7207,2,ODF,2003-531-20392,,
2481,20030381,7207,2,ODF,2003-0531-20393,,
2482,20030381,7207,2,ODF,2003-0531-20392,,
2483,20030382,7208,2,ODF,2003-531-20336,,
2484,20030382,7208,2,ODF,2003-531-20337,,
2485,20030383,7209,2,ODF,2003-531-20040,,
2486,20030384,7210,2,ODF,2003-531-20516,,
2488,20030385,7211,2,ODF,2003-531-20036,,
2487,20030385,7211,2,ODF,2003-531-20006,,
2489,20030386,7212,2,ODF,2003-531-20218,,
2491,20030387,7213,2,ODF,2003-552-30169,,
2490,20030387,7213,2,ODF,2003-552-30170,,
2492,20030388,7214,2,ODF,2003-552-30258,,
2493,20030389,7215,2,ODF,2003-531-20507,,
2494,20030391,7217,2,ODF,2003-552-30163,,
2495,20030391,7217,2,ODF,2003-552-30162,,
2496,20030392,7218,2,ODF,2003-552-30143,,
2497,20030393,7219,2,ODF,2003-552-30516,,
2498,20030394,7220,2,ODF,2003-552-30363,,
2499,20030395,7221,1,DSL,23692,RF,
2500,20030396,7222,1,DSL,26661,GA,
2501,20030397,7223,1,DSL,26667,GA,
2502,20030398,7224,1,DSL,26666,GA,
2503,20030399,7225,1,DSL,number not reported,GA,
2504,20030400,7226,1,DSL,30598,GA,
2505,20030401,7227,2,ODF,2003-781-50833,,
2506,20030423,7249,2,ODF,03-781-50451,,
2507,20030429,7255,2,ODF,03-781-50393,,
2508,20030435,7261,2,ODF,03-781-50442,,
2509,20030436,7262,2,ODF,03-781-50432,,
2510,20030459,7285,2,ODF,2003-791-40469,,
2511,20030462,7288,2,ODF,2002-771-55942,,
2512,20030464,7290,2,ODF,2002-791-40749,,
2513,20030484,7310,1,DSL,26331,GA,
2514,20030485,7311,1,DSL,30190,GA,
2515,20030486,7312,1,DSL,30778,GA,
2516,20030487,7313,1,DSL,30673,GA,
2517,20030488,7314,1,DSL,30829,GA,
2518,20030489,7315,1,DSL,26637,GA,
2519,20030490,7316,1,DSL,25926,GA,
2520,20030491,7317,2,ODF,2001-551-34268,,
2521,20030524,7350,1,DSL,30111,GA,
2522,20030525,7351,1,DSL,26659,,
2523,20030526,7352,1,DSL,26404,GA,
2524,20030528,7354,2,ODF,2003-791-40309,,
2525,20030529,7355,1,DSL,25406,RF,
2526,20030530,7356,1,DSL,25413,RF,
2527,20030531,7357,1,DSL,25661,GA,
2528,20030532,7358,2,ODF,2003-592-45245,,
2529,20030537,7363,1,DSL,22428,RF,activity_type 1 & 6
2531,20030538,7364,1,DSL,24237,NSP,GA Wetland Res/Enhancement
2532,20030541,7367,2,ODF,2003-592-45027,,
2533,20030542,7368,2,ODF,2003-592-45027,,
2534,20030543,7369,2,ODF,2003-592-45027,,
2535,20030544,7370,2,ODF,2003-592-45027,,
2536,20030545,7371,2,ODF,2003-592-45027,,
2537,20030546,7372,2,ODF,2003-592-45027,,
2538,20030547,7373,2,ODF,2003-592-45027,,
2539,20030548,7374,2,ODF,2003-591-47107,,
2540,20030549,7375,2,ODF,2003-592-45027,,
2541,20030550,7376,2,ODF,2003-592-45028,,
2542,20030551,7377,2,ODF,2003-592-45028,,
2543,20030552,7378,2,ODF,2003-591-47106,,
2544,20030553,7379,2,ODF,2003-592-45152,,
2545,20030565,7391,2,ODF,2003-592-45028,,
2546,20030566,7392,2,ODF,2002-592-45031,,
2547,20030567,7393,2,ODF,2002-592-45031,,
2548,20030568,7394,2,ODF,2002-592-45031,,
2549,20030569,7395,2,ODF,2003-592-45028,,
2550,20030570,7396,2,ODF,2002-592-45031,,
2551,20030572,7398,1,DSL,26166,GA,
2552,20030573,7399,1,DSL,26167,GA,
2553,20030577,7403,1,DSL,31214,GA,
2554,20030578,7404,2,ODF,01-45325,,
2555,20030579,7405,2,ODF,02-45273,,
2556,20030580,7406,2,ODF,02-45363,,
2557,20030581,7407,2,ODF,02-792-43339,,
2558,20030582,7408,1,DSL,26285,GA,
2559,20030583,7409,1,DSL,26386,GA,
2560,20030584,7410,1,DSL,30626,GA,
2561,20030585,7411,1,DSL,16401,RF,
2562,20030586,7412,1,DSL,24677,RF,activity_type 1 & 3
2564,20030588,7414,1,DSL,30290,GA,
2565,20030595,7421,1,DSL,30918,GA,
2566,20030596,7422,2,ODF,03-551-34268,,
2567,20030641,7467,2,ODF,2003-771-55696,,
2568,20030642,7468,2,ODF,2003-791-40464,,
2569,20030644,7470,2,ODF,2003-771-55713,,
2570,20030670,7496,2,ODF,03-792-43024,,activity_type 3 & 4
2572,20030671,7497,2,ODF,03-791-40140,,
2573,20030672,7498,2,ODF,02-791-41000,,
2574,20030673,7499,2,ODF,2003-59148603,,
2575,20030677,7503,1,DSL,31113,GA,
2576,20030678,7504,1,DSL,30777,GA,JD02
2577,20030679,7505,1,DSL,31060,GA,permit number was originally entered as 310606
2578,20030680,7506,1,DSL,26336,GA,
2579,20030686,7512,2,ODF,2003-711-75535,,
2580,20030687,7513,2,ODF,2003-711-75669,,
2581,20030691,7517,2,ODF,2003-711-75851,,
2582,20030691,7517,2,ODF,2003-711-75303,,
2583,20030695,7521,2,ODF,2003-712-78037,,
2584,20030696,7522,2,ODF,2003-711-75623,,
2585,20030697,7523,2,ODF,2003-711-75625,,
2586,20030697,7523,2,ODF,2003-711-75626,,
2587,20030698,7524,2,ODF,2003-711-75033,,
2588,20030699,7525,1,DSL,26220,GA,
2589,20030700,7526,1,DSL,30065,GA,
2590,20030702,7528,1,DSL,30740,GA,
2591,20030703,7529,1,DSL,30696,,
2592,20030704,7530,1,DSL,23144,,
2594,20030706,7532,2,ODF,30941,GA,
2595,20030707,7533,1,DSL,25379,RF,
2596,20030708,7534,1,DSL,22355,APP,activity_type 1 & 6
2598,20030717,7543,1,DSL,25889,,
2599,20030718,7544,1,DSL,26172,,
2600,20030721,7547,1,DSL,25744,,
2601,20030722,7548,1,DSL,25946,GA,
2602,20030724,7550,1,DSL,25742,,Water gap development - DSL permit number
2603,20030752,7578,1,DSL,26668,GA,
2604,20030753,7579,1,DSL,25907,GA,
2605,20030773,7599,1,DSL,30628,GA,
2606,20030775,7601,2,ODF,341-03-87,,
2607,20030776,7602,2,ODF,02-15317,,
2608,20030787,7613,1,DSL,25888,RF,
2609,20030799,7625,1,DSL,25189,GA,
2610,20030803,7629,1,DSL,24059,,activity_type 1 & 3
2612,20030808,7634,1,DSL,13074,,"Reported as ""OWRD #R-13074"""
2613,20030809,7635,1,DSL,13074,R,
2614,20030810,7636,1,DSL,24626,,
2615,20030812,7638,1,DSL,24477,GA,
2617,20030837,7663,1,DSL,26690,,
2618,20030838,7664,1,DSL,30129,GA,
2619,20030846,7672,1,DSL,30129,,
2620,20030861,7687,1,DSL,24917,GA,
2621,20030864,7690,1,DSL,25581,NSP,
2622,20030865,7691,1,DSL,24187,,
2623,20030902,7728,2,ODF,03-83047,,activity_type 1 & 3 & 4
2626,20030905,7731,1,DSL,26394,RF,
2627,20030931,7757,1,DSL,30636,GA,activity_type 1 & 6
2629,20030935,7761,2,ODF,03-84020,,activity_type 3 & 4
2631,20030937,7763,1,DSL,25200,GA,
2632,20030947,7773,1,DSL,30418,GA,
2633,20030954,7780,1,DSL,30266,GA,activity_type 1 & 3
2635,20030957,7783,1,DSL,30683,GA,
2636,20030958,7784,1,DSL,24185,,
2637,20030965,7791,1,DSL,31450,,
2638,20030968,7794,1,DSL,24461,GA,
2639,20030969,7795,1,DSL,26636,RF,
2640,20030973,7799,2,ODF,02-34396,,activity_type 3 & 4
2642,20030980,7806,1,DSL,25332,GA,
2643,20030981,7807,1,DSL,26207,GA,
2644,20030982,7808,1,DSL,30729,GA,
2645,20040001,7809,1,DSL,32605,GA,
2646,20040002,7810,1,DSL,32601,GA,activity_type 1 & 3
2648,20040002,7810,2,ODF,2004-553-37374,,
2649,20040003,7811,1,DSL,31700,GA,
2650,20040004,7812,1,DSL,32574,GA,
2651,20040005,7813,1,DSL,31167,GA,
2652,20040006,7814,1,DSL,32597,GA,
2653,20040007,7815,1,DSL,32953,GA,
2654,20040008,7816,1,DSL,32598,GA,activity_type 1 & 3
2656,20040009,7817,1,DSL,32584,GA,
2657,20040010,7818,1,DSL,32568,GA,
2658,20040011,7819,1,DSL,32569,GA,
2659,20040012,7820,1,DSL,32573,GA,activity_type 1 & 3
2661,20040013,7821,1,DSL,32078,GA,activity_type 1 & 3
2663,20040014,7822,1,DSL,31787,,permit number was originally reported as APP0031787
2664,20040015,7823,1,DSL,31994,GA,
2665,20040016,7824,1,DSL,31835,GA,
2666,20040017,7825,1,DSL,32128,GA,activity_type 1 & 3
2668,20040018,7826,1,DSL,31835,GA,
2670,20040019,7827,1,DSL,31835,GA,
2671,20040020,7828,1,DSL,33010,GA,
2672,20040020,7828,2,ODF,2004-552-30545,,
2673,20040021,7829,1,DSL,30288,RF,activity_type 1 & 3 & 6
2676,20040022,7830,1,DSL,24208,GA,
2677,20040023,7831,1,DSL,25426,GA,
2678,20040024,7832,1,DSL,32763,GA,
2679,20040025,7833,1,DSL,32447,GA,
2680,20040026,7834,1,DSL,33342,GA,
2681,20040027,7835,1,DSL,25332,GA,
2682,20040028,7836,2,ODF,2004-730-70262,,
2683,20040029,7837,1,DSL,32932,GA,
2684,20040030,7838,2,ODF,04521-11128,,
2685,20040031,7839,1,DSL,31689,GA,permit number was originally entered as 321689
2686,20040032,7840,1,DSL,31332,GA,
2688,20040032,7840,2,ODF,2004-521-11331,,
2689,20040033,7841,2,ODF,2003-521-11425,,
2690,20040035,7843,1,DSL,32769,GA,
2691,20040036,7844,1,DSL,32902,GA,
2692,20040037,7845,2,ODF,04-47773,,activity_type 1 & 3 & 4
2695,20040038,7846,1,DSL,33231,GA,
2696,20040039,7847,1,DSL,32595,GA,
2697,20040041,7849,1,DSL,30364,GA,
2698,20040045,7853,2,ODF,2004-740-60736,,
2699,20040046,7854,1,DSL,32984,GA,
2700,20040046,7854,1,DSL,32986,GA,
2701,20040047,7855,2,ODF,02-616-66,,
2702,20040048,7856,2,ODF,02-616-66,,
2703,20040049,7857,2,ODF,2004-691-47774,,
2704,20040132,7940,2,ODF,03-771-55945,,
2705,20040133,7941,2,ODF,03-771-55945,,
2706,20040134,7942,2,ODF,03-771-55945,,
2707,20040135,7943,2,ODF,03-771-55945,,
2708,20040136,7944,2,ODF,03-771-55945,,
2709,20040137,7945,2,ODF,03-771-55945,,
2710,20040138,7946,2,ODF,03-771-55945,,
2711,20040139,7947,2,ODF,03-771-55945,,
2712,20040156,7964,2,ODF,04-781-51027,,
2713,20040160,7968,2,ODF,04-71042,,
2714,20040161,7969,2,ODF,04-50633,,
2715,20040162,7970,2,ODF,04-70699,,
2716,20040163,7971,2,ODF,2004-531-20140,,
2717,20040164,7972,2,ODF,2004-53120640,,
2718,20040165,7973,2,ODF,2004-531-20532,,
2719,20040166,7974,2,ODF,2004-531-20534,,
2720,20040167,7975,2,ODF,2004-552-30436 {55213052},,activity_type 3 & 4
2722,20040168,7976,2,ODF,2004-552-30065 {55212681},,
2723,20040169,7977,2,ODF,2004-552-30438 {55213054},,
2725,20040170,7978,2,ODF,Several separate notifications,,
2724,20040170,7978,2,ODF,2004-591-47142,,
2727,20040171,7979,2,ODF,2004-531-20161,,
2726,20040171,7979,2,ODF,2004-531-20162,,
2728,20040172,7980,2,ODF,2004-53120258,,
2729,20040173,7981,2,ODF,2004-53120030,,
2730,20040174,7982,2,ODF,200355230683,,
2731,20040175,7983,2,ODF,2004-55230479,,
2732,20040176,7984,2,ODF,2004-552-30515,,
2733,20040176,7984,2,ODF,2004-552-30514,,
2734,20040177,7985,2,ODF,2004-552-30516,,
2735,20040178,7986,2,ODF,2004-552-30166,,
2736,20040179,7987,2,ODF,2004-552-30403,,
2737,20040179,7987,2,ODF,2004-552-30402,,
2739,20040180,7988,2,ODF,2004-552-30432,,
2738,20040180,7988,2,ODF,2004-552-30433,,
8829,20040181,7989,2,ODF,2063-552-30199,,
2740,20040181,7989,2,ODF,2063-552-30189,,
2741,20040182,7990,2,ODF,2004-552-30341,,
2742,20040183,7991,2,ODF,2004-792-43032,,
2743,20040184,7992,2,ODF,2004-792-43304,,
2744,20040185,7993,2,ODF,2003-792-43215,,
2745,20040186,7994,2,ODF,2004-532-25505,,activity_type 3 & 4
2747,20040187,7995,2,ODF,2004-532-25694,,activity_type 3 & 4
2749,20040193,8001,2,ODF,04-521-1107,,
2750,20040194,8002,2,ODF,04-521-11251,,
2751,20040195,8003,2,ODF,03-521-11407 *R*,,activity_type 3 & 4
2753,20040196,8004,2,ODF,03-521-11408 *R*,,
2754,20040197,8005,2,ODF,04-521-11318,,
2755,20040198,8006,2,ODF,04-521-11238,,
2756,20040199,8007,2,ODF,04-521-11250,,activity_type 3 & 4
2758,20040201,8009,2,ODF,04-521-11290,,activity_type 3 & 4
2760,20040202,8010,2,ODF,04-521-11237,,
2761,20040203,8011,2,ODF,04-321-11273,,activity_type 3 & 4
2763,20040204,8012,2,ODF,04-521-11200,,
2764,20040205,8013,2,ODF,04-521-11142,,
2765,20040206,8014,2,ODF,04-521-11272,,activity_type 3 & 4
2767,20040207,8015,2,ODF,04-521-11347,,activity_type 3 & 4
2769,20040208,8016,2,ODF,04-521-1180,,activity_type 3 & 4
2771,20040215,8023,2,ODF,04-521-11383,,activity_type 3 & 4
2773,20040222,8030,2,ODF,2004-532-25389,,
2774,20040223,8031,2,ODF,2004-532-25135,,
2775,20040224,8032,2,ODF,2004-532-25725,,
2776,20040225,8033,2,ODF,2004-532-25965,,
2777,20040227,8035,2,ODF,2004-532-25724,,
2778,20040229,8037,2,ODF,2004-531-20577,,
2779,20040232,8040,2,ODF,2004-592-45020,,
2780,20040233,8041,2,ODF,2004-592-45020,,
2781,20040234,8042,2,ODF,2004-592-45020,,
2782,20040235,8043,2,ODF,2004-592-45020,,
2783,20040236,8044,2,ODF,2004-592-45020,,
2784,20040237,8045,2,ODF,2004-592-45020,,
2785,20040240,8048,2,ODF,2004-592-45020,,
2786,20040242,8050,2,ODF,2004-592-45020,,
2787,20040244,8052,2,ODF,2004-592-45020,,
2788,20040250,8058,2,ODF,2004-792-43017,,
2789,20040251,8059,2,ODF,2004-792-43017,,
2790,20040253,8061,2,ODF,2004-792-43017,,
2791,20040269,8077,2,ODF,Lincoln Co. Maintenance Project #04-553-37592,,
2792,20040270,8078,2,ODF,04-553-37088,,
2794,20040327,8135,2,ODF,2004-511-15176,,
2795,20040328,8136,2,ODF,2004-511-15005,,
2796,20040330,8138,2,ODF,2004-531-20072,,
2797,20040332,8140,2,ODF,2004-521-11330,,
2798,20040334,8142,2,ODF,2003-521-11303,,
2799,20040335,8143,2,ODF,2003-521-11460,,
2800,20040336,8144,2,ODF,2003-521-11370,,
2801,20040337,8145,2,ODF,2004-521-11256,,
2802,20040338,8146,2,ODF,2004-521-11454,,
2803,20040339,8147,2,ODF,2002-521-11368,,
2804,20040342,8150,2,ODF,2004-521-11291,,
2805,20040344,8152,2,ODF,2004-532-25789,,
2806,20040345,8153,2,ODF,73023535,,
2808,20040348,8156,2,ODF,04-553-37292,,activity_type 3 & 4
2807,20040348,8156,2,ODF,04-551-34394,,activity_type 3 & 4
2811,20040349,8157,2,ODF,04-551-34382,,
2812,20040351,8159,2,ODF,04-553-37291,,
2813,20040352,8160,2,ODF,2004-792-43017,,
2814,20040353,8161,2,ODF,2004-592-45021,,
2815,20040354,8162,2,ODF,2004-592-45021,,
2816,20040355,8163,2,ODF,2004-592-45021,,
2817,20040356,8164,2,ODF,03-1508,,
2818,20040357,8165,2,ODF,04-15074,,
2819,20040358,8166,2,ODF,04-15079,,
2820,20040359,8167,2,ODF,03-15304,,
2821,20040360,8168,2,ODF,02-15172,,
2822,20040361,8169,2,ODF,01-15271,,
2823,20040363,8171,2,ODF,341-04-69,,
2824,20040364,8172,2,ODF,341-04-69,,
2825,20040365,8173,2,ODF,341-04-56,,
2826,20040366,8174,2,ODF,341-04-46,,
2827,20040367,8175,2,ODF,04-15039,,activity_type 3 & 4
2829,20040368,8176,2,ODF,2004-521-11132,,
2830,20040370,8178,2,ODF,2004-11189 (52107782),,activity_type 3 & 4
2832,20040371,8179,2,ODF,2003-521-11420 (52107509),,
2833,20040372,8180,2,ODF,04-11165 (52107758),,
2834,20040373,8181,2,ODF,2004-521-11296 (52107889),,
2835,20040374,8182,2,ODF,2004-521-11387 (52107980),,
2836,20040375,8183,2,ODF,2003-521-1130,,
2837,20040376,8184,2,ODF,2002-521-11438,,
2838,20040377,8185,2,ODF,2004-521-1131,,
2839,20040378,8186,2,ODF,2004-521-11306,,
2840,20040379,8187,2,ODF,03-521-11442,,
2841,20040380,8188,2,ODF,04-521-11128,,
2842,20040381,8189,2,ODF,2004-521-11067,,
2843,20040382,8190,2,ODF,04-47435,,
2844,20040384,8192,2,ODF,00-60859,,
2845,20040385,8193,2,ODF,2001-740-60066,,
2846,20040386,8194,2,ODF,2003-740-61273,,
2847,20040387,8195,2,ODF,2004-740-61734,,
2848,20040389,8197,2,ODF,740-60671,,
2849,20040393,8201,2,ODF,2002-740-61159,,
2850,20040394,8202,2,ODF,2001-740-60956,,
2851,20040397,8205,2,ODF,03-60337,,
2852,20040398,8206,2,ODF,03-61105,,
2853,20040399,8207,2,ODF,2004-740-60174,,
2854,20040400,8208,2,ODF,2003-740-61370,,
2855,20040402,8210,2,ODF,00-740-60420,,
2856,20040404,8212,2,ODF,00-60248,,
2857,20040405,8213,2,ODF,2001-740-60561,,
2858,20040410,8218,2,ODF,02-15212,,
2859,20040411,8219,2,ODF,03-511-1528,,
2860,20040412,8220,2,ODF,02-37680,,
